renda,tempo_emprego,sexo_M,tipo_renda_Empresário,posse_de_imovel_True,educacao_Superior_completo,idade,qt_pessoas_residencia
8963.05,3.8301369863013695,0,1,0,0,43,2.0
4442.32,16.77260273972603,1,0,0,0,35,2.0
5933.56,12.605479452054794,0,0,0,0,40,2.0
6392.79,7.958904109589041,0,0,1,1,54,1.0
1968.48,1.6356164383561644,0,0,1,1,34,4.0
3333.73,4.550684931506848,0,0,0,1,47,2.0
1355.43,8.471232876712326,0,1,1,0,28,2.0
5301.79,4.383561643835616,1,0,1,1,35,4.0
4056.32,18.06575342465753,0,0,1,0,49,2.0
2142.35,5.890410958904107,0,1,1,1,51,2.0
2747.4,5.594520547945206,1,0,1,0,59,2.0
2104.86,8.860273972602737,0,1,1,0,42,1.0
2446.06,6.846575342465752,1,1,1,0,34,3.0
2262.8,9.016438356164382,0,0,1,0,41,1.0
1183.96,4.279452054794521,0,0,1,0,23,2.0
12170.28,11.221917808219178,0,0,1,0,49,2.0
3084.49,4.353424657534247,0,1,0,1,28,1.0
2698.57,6.019178082191781,0,1,1,1,42,4.0
2875.88,2.5424657534246577,0,1,1,0,46,2.0
3678.38,0.2794520547945205,0,0,1,1,46,1.0
5945.49,10.389041095890413,0,0,1,1,42,2.0
1744.71,6.3643835616438365,1,0,1,1,28,2.0
3182.19,20.18904109589041,0,0,0,1,43,4.0
2768.1,7.520547945205481,1,0,0,0,31,2.0
10952.19,3.9342465753424656,1,0,1,0,29,3.0
1328.9,2.010958904109589,0,1,1,0,28,2.0
6411.64,4.6438356164383565,1,0,1,0,52,2.0
956.9,0.6904109589041096,1,1,0,0,56,2.0
8416.63,6.372602739726028,1,1,0,0,30,2.0
2376.75,12.9013698630137,0,1,0,1,38,2.0
1081.77,7.767123287671232,0,0,0,0,52,2.0
5801.55,7.186301369863013,1,0,0,1,40,3.0
2518.41,12.194520547945206,0,0,1,0,54,2.0
7439.29,1.178082191780822,1,1,1,0,35,4.0
9826.31,29.04109589041096,0,0,1,1,60,1.0
2293.14,6.8,0,0,0,1,34,3.0
1001.98,3.0493150684931507,0,0,1,0,50,2.0
2932.49,2.1342465753424658,0,0,1,0,33,1.0
2669.85,6.723287671232876,0,0,1,0,52,1.0
5026.37,4.520547945205481,0,0,0,1,40,2.0
981.71,9.01917808219178,0,0,0,0,42,2.0
3273.57,8.123287671232879,0,0,1,1,32,3.0
6019.64,6.786301369863014,1,0,1,1,36,4.0
8594.0,8.208219178082192,1,0,0,1,28,2.0
3362.06,6.786301369863014,1,0,1,1,36,4.0
12707.07,4.287671232876712,1,0,0,1,45,2.0
1832.54,6.090410958904108,0,1,1,1,45,3.0
3184.53,15.687671232876712,0,0,1,0,34,3.0
2210.05,4.895890410958904,0,0,1,0,47,2.0
10250.14,24.91506849315068,0,1,0,1,56,1.0
724.85,6.216438356164384,0,0,1,0,35,1.0
3588.12,8.772602739726027,0,0,1,0,63,1.0
3557.34,6.594520547945206,0,0,1,0,40,3.0
11806.33,3.1780821917808217,1,0,0,1,36,1.0
3551.22,3.3616438356164378,1,0,1,1,36,3.0
8950.11,11.627397260273971,0,1,1,1,30,4.0
2965.35,4.986301369863013,0,0,1,1,50,2.0
2972.42,4.627397260273972,1,0,1,0,48,15.0
1142.54,1.2136986301369863,0,0,0,0,34,4.0
1875.65,8.638356164383561,0,1,1,0,36,1.0
5606.23,9.473972602739726,0,1,0,1,46,2.0
2777.06,0.6821917808219178,0,1,1,0,42,2.0
9826.31,29.04109589041096,0,0,1,1,60,1.0
4015.99,25.36986301369863,0,0,1,0,48,1.0
3659.09,4.5178082191780815,1,0,0,0,43,2.0
11406.49,12.438356164383562,1,0,1,1,59,2.0
3210.57,8.213698630136987,0,0,0,0,41,2.0
529.26,5.6219178082191785,0,0,0,0,43,2.0
1332.01,15.687671232876712,0,0,1,0,34,3.0
5208.12,25.641095890410963,0,0,1,0,43,3.0
7406.64,0.8410958904109589,0,0,1,0,48,2.0
10241.79,15.736986301369862,0,1,1,1,52,1.0
5274.97,1.3698630136986298,0,1,0,0,38,2.0
11683.24,29.04109589041096,0,0,1,1,60,1.0
3888.5,4.123287671232877,1,1,0,1,25,1.0
996.21,0.8657534246575342,1,0,0,0,39,2.0
1102.76,3.2109589041095887,0,1,0,0,37,3.0
11592.93,22.03835616438356,0,0,1,0,48,3.0
1997.38,12.550684931506847,0,1,1,0,54,2.0
4183.5,9.780821917808217,0,0,1,0,29,3.0
2123.82,2.290410958904109,1,1,1,1,38,5.0
8158.59,10.695890410958905,0,0,1,1,51,2.0
2772.76,5.635616438356164,0,0,0,1,51,2.0
3965.19,1.6328767123287669,1,1,1,0,41,2.0
3948.58,6.638356164383563,0,1,1,0,39,2.0
3257.65,6.013698630136986,1,0,1,0,38,4.0
9450.13,6.846575342465752,1,0,1,0,50,2.0
941.38,7.120547945205479,0,0,1,0,39,2.0
2743.08,0.9506849315068492,0,0,1,1,60,2.0
3146.74,2.8027397260273967,1,1,1,1,53,2.0
7240.67,13.96986301369863,0,1,0,1,35,2.0
3034.48,2.128767123287671,0,0,1,0,36,2.0
10364.75,4.304109589041096,1,0,1,0,54,2.0
3622.28,12.147945205479452,1,0,1,1,52,2.0
3632.62,1.9890410958904108,0,0,1,0,51,2.0
1027.82,3.3424657534246576,0,0,1,1,33,4.0
8682.29,1.2356164383561643,1,0,1,0,34,3.0
5140.84,15.931506849315069,0,0,1,1,45,1.0
2747.06,3.684931506849315,1,1,0,0,31,3.0
7451.37,6.890410958904107,0,1,1,1,49,2.0
4888.61,1.326027397260274,1,0,0,0,57,2.0
3608.02,0.7589041095890411,0,1,1,1,30,2.0
5138.44,5.767123287671232,1,1,1,0,34,1.0
3728.8,6.515068493150685,0,0,1,1,28,3.0
2611.64,0.7178082191780822,1,0,1,1,50,3.0
3349.2,4.32054794520548,0,0,1,0,56,1.0
5219.21,3.950684931506849,0,1,1,0,51,2.0
4142.23,4.608219178082192,0,0,1,1,27,2.0
1040.74,7.389041095890411,0,0,0,0,54,1.0
1704.06,11.03835616438356,0,1,1,0,47,2.0
8382.67,6.4301369863013695,0,1,0,0,47,2.0
10856.67,6.665753424657535,1,1,1,0,31,2.0
1114.41,2.2136986301369856,0,0,1,0,58,2.0
1220.0,6.301369863013699,0,0,0,0,36,4.0
3483.19,3.1808219178082187,1,1,0,0,30,3.0
3448.41,6.4301369863013695,0,1,0,0,47,2.0
2957.37,8.052054794520547,0,0,1,0,39,1.0
2837.94,3.6986301369863015,0,1,1,0,40,3.0
5022.58,9.734246575342468,0,1,1,0,32,3.0
4768.83,1.0356164383561643,1,1,0,0,29,4.0
3552.24,0.8273972602739726,0,0,1,1,39,1.0
6403.63,0.8465753424657534,0,0,0,0,42,2.0
1296.63,1.6410958904109592,0,0,1,0,45,2.0
1442.49,0.6438356164383562,0,1,1,0,36,1.0
1651.38,3.06027397260274,0,1,1,1,46,4.0
3712.88,3.2986301369863016,1,0,0,0,50,1.0
807.94,1.295890410958904,0,0,1,1,30,2.0
4396.55,12.9013698630137,0,1,0,1,38,2.0
7799.99,5.5178082191780815,0,0,0,1,44,3.0
10586.64,22.36438356164384,0,0,1,0,50,2.0
4496.93,6.849315068493151,0,0,0,1,38,3.0
10320.0,2.356164383561644,1,1,1,0,46,2.0
6865.42,3.104109589041096,0,0,1,1,24,1.0
5368.08,1.9753424657534249,0,0,1,1,33,3.0
1706.16,0.547945205479452,1,0,1,0,34,5.0
6180.28,1.0767123287671232,0,0,0,1,55,2.0
2088.48,9.668493150684933,0,0,0,0,52,2.0
2257.56,1.3452054794520547,0,0,1,1,46,1.0
7283.56,3.441095890410959,1,0,0,0,50,2.0
5926.29,4.427397260273971,0,1,1,1,31,3.0
6636.76,5.4602739726027405,0,1,1,0,30,3.0
1405.09,11.854794520547946,0,0,1,1,52,2.0
4578.57,4.69041095890411,0,0,1,1,48,2.0
1315.15,3.9342465753424656,0,1,1,0,31,2.0
3627.71,14.52054794520548,1,0,0,1,41,2.0
3767.09,2.8109589041095893,1,0,1,0,38,4.0
1264.73,1.9315068493150684,1,0,1,1,33,2.0
1916.28,3.808219178082192,0,1,1,0,25,1.0
642.12,0.5123287671232877,0,0,0,0,54,1.0
4221.19,6.019178082191781,0,1,1,1,42,4.0
5723.67,4.410958904109589,1,0,1,0,29,2.0
4394.31,3.7095890410958905,0,1,0,1,29,2.0
2517.68,2.6356164383561644,0,1,1,1,47,2.0
1996.47,4.0191780821917815,0,1,1,1,43,3.0
3129.49,9.134246575342466,0,0,1,0,41,2.0
399.08,4.098630136986301,0,0,1,0,40,3.0
9254.59,3.4356164383561643,1,0,0,0,30,3.0
12211.6,11.895890410958906,1,0,0,0,59,3.0
2500.79,14.756164383561645,0,0,1,0,50,1.0
1169.03,7.432876712328768,0,1,0,1,30,2.0
3159.04,7.972602739726027,0,1,1,1,26,3.0
6194.84,14.854794520547946,0,0,0,1,41,4.0
1623.84,15.402739726027391,0,0,1,0,48,2.0
7180.77,1.4328767123287671,1,0,0,0,28,3.0
1296.46,3.175342465753425,0,0,1,1,30,2.0
5982.1,5.767123287671232,1,1,1,1,39,2.0
2885.34,4.427397260273971,0,1,1,1,31,3.0
3567.38,7.893150684931506,0,0,1,0,49,2.0
1453.79,1.5369863013698633,0,0,0,0,54,1.0
3305.42,1.0986301369863014,1,0,1,1,32,2.0
6512.92,5.263013698630137,0,0,0,1,29,2.0
2123.13,4.046575342465753,0,0,1,0,42,2.0
1459.97,5.802739726027397,1,0,0,0,25,1.0
6752.2,29.96164383561644,0,0,0,1,51,2.0
3595.22,17.60821917808219,0,1,1,1,54,2.0
2790.65,5.764383561643837,0,0,1,0,43,2.0
4045.44,3.0986301369863014,0,0,1,1,41,2.0
1575.91,0.8986301369863013,1,0,0,1,38,5.0
841.49,1.5095890410958903,1,0,0,0,27,2.0
1016.58,1.3232876712328767,0,1,1,1,27,1.0
2223.65,12.161643835616438,0,0,1,0,35,4.0
6540.03,8.178082191780822,0,1,1,1,40,2.0
5157.31,6.413698630136985,0,0,0,0,39,3.0
2413.02,0.7808219178082192,1,1,1,0,47,3.0
4303.29,20.02739726027397,0,0,0,0,46,1.0
10888.55,6.372602739726028,1,1,1,1,29,3.0
6037.49,2.6301369863013697,1,0,0,0,24,2.0
1970.55,5.684931506849315,0,0,1,0,38,1.0
2376.75,12.9013698630137,0,1,0,1,38,2.0
3692.29,9.36986301369863,0,0,1,0,39,2.0
5157.31,6.413698630136985,0,0,0,0,39,3.0
3454.72,4.345205479452055,0,0,1,1,39,2.0
4081.7,7.36986301369863,1,1,1,0,57,2.0
3818.0,0.8301369863013699,0,0,0,0,26,1.0
2735.96,11.03835616438356,1,0,1,0,35,2.0
3465.27,12.147945205479452,1,0,1,1,52,2.0
1923.23,0.536986301369863,1,0,0,0,33,3.0
1256.25,5.454794520547946,1,0,1,0,30,2.0
3082.47,7.8,0,0,1,0,54,2.0
2256.6,16.27123287671233,0,0,1,0,43,1.0
1848.78,1.8794520547945208,0,0,1,1,34,3.0
2304.93,8.841095890410957,0,1,1,1,30,3.0
10173.11,3.895890410958904,1,0,0,0,33,5.0
6047.38,13.865753424657536,1,0,0,0,43,2.0
1375.05,4.427397260273971,0,1,1,1,31,3.0
3029.02,2.010958904109589,0,1,1,0,28,2.0
11504.23,1.2849315068493148,1,0,0,1,30,3.0
2664.7,2.010958904109589,0,0,1,1,50,2.0
5825.97,8.432876712328767,0,1,1,1,26,2.0
8202.51,13.082191780821915,1,0,1,1,44,2.0
11238.1,12.649315068493149,0,0,1,1,40,4.0
5124.47,8.123287671232879,0,0,0,1,49,2.0
1979.08,0.6821917808219178,1,0,1,0,54,2.0
1778.77,7.120547945205479,0,0,1,0,39,2.0
4001.71,1.9150684931506847,1,1,0,0,24,2.0
5827.05,0.2767123287671233,1,1,0,1,28,1.0
1349.96,14.372602739726029,0,0,0,0,52,1.0
1486.95,7.912328767123287,0,0,1,0,54,1.0
2210.77,5.597260273972603,0,0,0,1,35,2.0
2088.48,9.668493150684933,0,0,0,0,52,2.0
1001.98,3.0493150684931507,0,0,1,0,50,2.0
5457.99,11.726027397260276,0,0,1,1,42,3.0
6777.2,4.216438356164384,0,0,1,1,60,1.0
1980.52,9.884931506849314,0,0,1,1,31,3.0
3141.1,6.3863013698630136,1,0,1,0,42,2.0
1394.01,0.9726027397260274,0,0,1,0,47,2.0
705.64,0.4301369863013699,0,1,0,1,43,2.0
1674.86,1.0986301369863014,0,0,1,0,44,2.0
5847.93,7.520547945205481,0,0,0,0,45,1.0
9659.45,8.479452054794521,1,0,1,0,37,3.0
371.94,4.216438356164384,0,0,1,0,40,5.0
8791.56,8.038356164383561,1,0,1,0,51,2.0
2227.1,3.287671232876712,1,0,1,1,33,2.0
4503.79,2.350684931506849,1,0,0,0,53,2.0
5047.05,6.602739726027397,1,1,0,0,45,3.0
8366.67,12.304109589041095,1,1,1,0,35,2.0
2915.33,5.693150684931508,0,0,1,0,29,2.0
1484.97,5.769863013698631,0,0,0,0,49,2.0
1928.65,0.7561643835616438,1,0,0,0,27,2.0
1945.67,1.6410958904109592,1,0,1,0,24,1.0
2425.68,6.263013698630138,0,0,0,1,35,2.0
11054.76,17.68767123287671,0,0,1,1,56,2.0
6402.41,2.0876712328767124,1,1,0,0,39,2.0
1354.99,3.5506849315068494,0,0,1,0,52,2.0
3923.95,7.032876712328767,0,0,0,0,52,2.0
4730.48,0.5095890410958904,0,0,1,0,45,3.0
1866.51,9.45753424657534,0,0,0,0,27,2.0
9826.31,29.04109589041096,0,0,1,1,60,1.0
7763.72,5.923287671232878,1,1,1,1,41,3.0
2469.95,10.63013698630137,0,1,1,1,53,2.0
2522.68,9.093150684931508,0,0,1,0,52,1.0
3011.85,0.8438356164383561,0,1,1,1,32,2.0
7704.28,6.145205479452055,1,0,1,0,45,2.0
11394.5,14.95890410958904,1,0,1,1,37,3.0
6379.57,1.6739726027397257,1,0,0,1,42,2.0
7945.5,11.043835616438356,1,1,1,0,31,2.0
1353.78,14.054794520547944,0,0,1,0,52,2.0
1854.41,0.6328767123287671,0,1,0,0,52,2.0
542.49,2.7698630136986298,0,0,1,1,29,4.0
8844.91,2.5534246575342467,1,1,1,1,32,1.0
4935.22,3.991780821917808,1,0,1,0,46,3.0
2529.55,3.5534246575342467,0,0,1,1,36,3.0
1139.25,3.778082191780822,0,0,1,1,43,3.0
5616.13,4.383561643835616,1,0,1,1,35,4.0
528.36,0.2602739726027397,0,0,0,0,26,2.0
2011.86,3.9287671232876713,0,0,1,1,46,1.0
1482.71,3.849315068493152,1,0,1,0,27,2.0
675.78,4.846575342465753,0,0,1,1,30,3.0
8029.54,6.882191780821918,0,0,1,0,39,3.0
1162.0,2.016438356164384,0,0,1,0,40,3.0
1617.84,6.780821917808219,0,0,1,1,31,3.0
6176.72,2.698630136986301,0,0,0,0,44,2.0
6515.7,2.5342465753424657,1,0,1,0,35,4.0
4981.71,16.93150684931507,0,1,0,0,57,2.0
12211.6,11.895890410958906,1,0,0,0,59,3.0
1717.59,10.427397260273972,1,0,1,0,31,3.0
4619.53,10.389041095890413,0,0,1,1,42,2.0
2084.85,1.7945205479452055,0,0,1,0,31,3.0
3080.82,0.6,1,1,0,0,26,1.0
1331.58,4.523287671232877,0,1,0,1,27,2.0
2290.45,0.7890410958904109,1,0,0,0,39,2.0
1346.81,2.1780821917808217,0,0,1,0,27,4.0
5070.41,18.12054794520548,0,0,0,1,46,1.0
10493.06,11.043835616438356,1,1,1,0,31,2.0
1304.2,0.7150684931506849,0,0,1,0,38,3.0
8247.97,5.83013698630137,1,0,1,0,31,3.0
9009.62,3.4301369863013704,0,0,0,0,53,2.0
8522.41,14.273972602739724,1,1,0,0,49,2.0
7037.49,7.347945205479452,1,1,1,1,55,2.0
4057.54,2.8109589041095893,1,0,1,0,38,4.0
3098.51,5.638356164383563,0,0,0,1,38,1.0
4740.4,4.347945205479451,1,0,1,0,33,2.0
1091.88,6.520547945205481,0,1,1,1,48,1.0
3130.42,5.715068493150685,0,0,0,0,43,2.0
4959.98,4.427397260273971,0,1,1,1,31,3.0
1933.65,3.0465753424657533,0,0,1,1,32,2.0
3386.35,0.4301369863013699,0,0,1,1,25,3.0
3953.04,8.928767123287669,0,0,1,1,37,4.0
690.39,3.0219178082191784,0,0,0,0,29,2.0
6690.83,6.583561643835616,0,0,1,0,48,2.0
1694.13,1.2849315068493148,0,0,1,0,64,2.0
9618.12,6.821917808219178,1,0,1,0,57,2.0
4850.82,1.180821917808219,0,1,1,1,39,2.0
699.19,3.2931506849315078,0,1,1,1,47,2.0
7931.62,7.03013698630137,1,0,1,1,28,3.0
7620.51,14.756164383561645,0,0,1,1,50,1.0
2029.38,0.873972602739726,0,1,1,0,51,1.0
4378.92,1.8438356164383565,0,0,1,0,33,2.0
2802.73,8.219178082191782,0,1,1,1,44,1.0
4385.07,5.454794520547946,0,0,1,1,46,2.0
4940.38,0.8164383561643835,1,1,0,0,43,1.0
2794.37,0.6356164383561644,0,1,1,1,40,3.0
10227.06,40.57534246575342,0,0,1,0,61,2.0
13614.36,4.18082191780822,1,1,1,1,30,2.0
4088.03,14.97808219178082,0,0,0,0,61,2.0
11365.88,9.471232876712328,1,1,1,0,29,3.0
9654.01,3.956164383561644,1,0,1,0,29,2.0
2974.18,11.835616438356164,0,0,1,0,57,1.0
3603.28,7.589041095890411,1,0,0,0,43,2.0
3266.68,8.934246575342465,1,0,0,0,48,2.0
1823.06,3.5287671232876714,0,0,1,1,49,2.0
1211.47,0.2602739726027397,0,0,0,1,43,3.0
6623.5,6.06027397260274,1,0,1,0,33,3.0
1821.45,3.4301369863013704,0,0,0,0,53,2.0
10303.52,10.093150684931508,1,1,1,0,43,4.0
4425.04,6.504109589041097,0,0,1,1,29,3.0
2626.26,6.016438356164382,0,1,1,1,29,3.0
2396.5,1.2356164383561643,1,0,1,0,34,3.0
3995.04,30.12054794520548,0,0,1,1,53,4.0
3236.39,0.3808219178082192,0,0,1,0,39,2.0
11267.4,11.01917808219178,0,1,1,0,57,2.0
3236.39,0.3808219178082192,0,0,1,0,39,2.0
2758.02,1.9616438356164383,1,1,0,1,32,3.0
3890.37,5.843835616438357,0,0,1,1,40,4.0
1646.69,4.534246575342466,0,1,1,1,40,2.0
5077.77,4.101369863013699,0,0,1,1,45,2.0
962.59,0.6438356164383562,0,1,1,0,36,1.0
1569.49,7.769863013698631,0,1,1,1,33,2.0
3588.12,8.772602739726027,0,0,1,0,63,1.0
3537.57,5.454794520547946,0,0,0,1,53,1.0
7775.06,17.602739726027398,0,0,1,0,40,2.0
9950.29,5.383561643835616,1,0,0,1,31,3.0
2622.49,8.01917808219178,0,0,0,0,46,2.0
3506.15,1.8356164383561644,0,1,0,0,52,1.0
2087.57,1.8410958904109591,0,0,1,0,55,1.0
7249.47,3.991780821917808,1,0,1,0,46,3.0
742.67,15.726027397260276,0,0,1,0,46,2.0
2532.83,24.13150684931507,0,1,1,1,50,1.0
4319.92,19.73972602739726,0,1,1,1,50,2.0
12294.44,2.115068493150685,0,1,1,0,35,5.0
4118.34,2.643835616438356,1,0,1,1,43,3.0
9225.53,10.610958904109587,0,0,1,0,56,2.0
928.51,3.1835616438356165,0,0,0,0,41,3.0
2005.48,13.435616438356163,0,1,0,0,44,2.0
1345.83,1.7671232876712328,1,0,0,0,48,2.0
3114.8,5.06027397260274,1,0,1,0,50,2.0
5878.19,4.2027397260273975,0,0,1,1,46,2.0
1094.33,6.723287671232876,0,0,0,0,52,1.0
1956.63,5.602739726027397,0,1,1,1,44,2.0
6088.93,6.802739726027397,1,1,0,0,29,3.0
2667.98,12.758904109589038,0,0,1,1,35,4.0
2398.72,0.9287671232876712,0,1,0,1,25,2.0
2594.12,7.120547945205479,0,0,1,0,40,3.0
1411.47,3.9863013698630136,0,0,1,1,31,3.0
4496.93,6.849315068493151,0,0,0,1,38,3.0
7358.54,27.61369863013699,0,0,1,1,48,1.0
3030.06,3.1150684931506847,1,0,1,1,47,3.0
2743.49,2.5342465753424657,1,0,1,1,44,3.0
10514.56,9.158904109589043,1,1,1,0,34,4.0
3003.68,17.443835616438356,0,0,1,0,43,3.0
1778.09,18.27397260273973,0,0,0,0,38,2.0
2191.9,4.005479452054795,0,0,0,1,28,3.0
7684.54,7.7315068493150685,1,0,1,0,45,2.0
2163.6,7.2684931506849315,1,1,1,0,33,4.0
4300.29,9.183561643835615,0,0,0,1,30,2.0
1475.16,1.1835616438356165,0,1,0,1,43,1.0
4472.11,7.191780821917808,1,0,1,1,50,3.0
11597.19,8.065753424657535,1,0,1,1,31,4.0
3394.57,6.27123287671233,0,0,1,1,30,4.0
11188.36,2.5506849315068494,0,0,1,1,35,3.0
6537.67,4.931506849315068,1,0,1,1,38,3.0
1929.23,10.6,0,0,0,0,59,2.0
1875.65,8.638356164383561,0,1,1,0,36,1.0
11653.72,8.764383561643836,1,0,1,0,32,2.0
2614.25,8.10684931506849,0,0,1,1,44,2.0
11711.92,10.887671232876713,0,0,1,1,41,2.0
7620.51,14.756164383561645,0,0,1,0,50,1.0
2023.67,11.106849315068493,0,0,1,0,50,2.0
798.38,0.3452054794520548,0,0,0,0,54,1.0
2559.18,13.550684931506847,0,0,1,0,50,1.0
4174.65,2.6794520547945204,1,1,1,0,34,1.0
13202.44,14.6986301369863,0,0,1,0,41,3.0
966.13,2.424657534246576,0,1,0,1,41,1.0
1130.68,1.8794520547945208,0,0,1,1,60,2.0
3442.09,3.6986301369863015,0,0,1,0,45,2.0
6161.31,7.386301369863013,1,1,0,1,38,2.0
3942.82,14.69041095890411,0,0,0,1,33,3.0
2278.41,10.01095890410959,0,1,1,0,45,2.0
3357.02,15.068493150684931,0,1,1,1,42,2.0
6282.11,21.50958904109589,0,0,1,0,59,1.0
2869.59,1.2794520547945205,0,0,1,1,31,4.0
2477.45,5.101369863013699,0,1,1,0,45,3.0
6010.58,0.3452054794520548,1,0,1,1,26,3.0
2042.87,0.3671232876712329,0,1,1,1,30,3.0
1119.65,4.016438356164383,0,1,0,0,41,2.0
3557.34,6.594520547945206,0,0,1,0,40,3.0
5363.53,2.9616438356164383,1,0,1,1,28,3.0
1001.53,7.7315068493150685,0,0,1,0,49,1.0
3087.37,4.578082191780823,0,0,1,0,36,3.0
6511.44,19.9013698630137,0,0,1,0,46,2.0
8000.5,6.347945205479452,1,0,1,1,39,4.0
1497.79,3.863013698630137,0,1,1,1,46,2.0
5644.35,4.72876712328767,0,0,1,1,31,4.0
368.9,0.9287671232876712,0,1,0,1,25,2.0
3340.76,4.216438356164384,1,0,0,1,29,4.0
1056.42,3.6986301369863015,0,0,1,0,34,2.0
3344.69,29.96164383561644,0,0,0,0,51,2.0
6972.14,31.621917808219177,0,0,0,0,52,2.0
5791.62,9.805479452054792,1,0,1,0,32,3.0
5507.71,8.208219178082192,1,0,0,1,28,2.0
6389.2,2.2,1,1,0,1,44,2.0
1829.94,1.0273972602739727,0,0,1,0,51,2.0
1756.73,0.7205479452054795,1,0,0,0,38,4.0
3469.18,10.421917808219176,0,0,1,1,48,2.0
1558.36,8.695890410958905,0,0,0,0,35,2.0
4348.98,3.602739726027397,1,0,0,0,27,2.0
1143.38,4.441095890410959,0,0,1,0,37,2.0
9529.46,4.18082191780822,0,0,0,1,59,1.0
917.9,0.5452054794520548,1,0,0,1,41,2.0
3848.22,14.6986301369863,0,0,1,0,54,2.0
1171.49,2.043835616438356,1,0,1,0,31,2.0
2610.88,6.0465753424657525,0,1,1,0,33,5.0
12615.54,25.65205479452055,0,0,0,0,47,2.0
3787.3,8.928767123287669,0,0,1,1,37,4.0
2627.97,12.531506849315068,0,0,1,0,45,2.0
13624.34,9.54246575342466,1,1,0,0,33,4.0
1120.3,3.6986301369863015,0,0,1,0,34,2.0
5908.19,6.101369863013699,0,0,1,0,46,1.0
747.4,4.3863013698630136,0,0,1,0,52,2.0
5045.24,8.416438356164383,0,0,0,1,33,4.0
4258.8,4.608219178082192,1,0,0,1,24,1.0
9166.68,6.112328767123286,1,0,1,1,28,2.0
1923.98,11.04109589041096,0,0,0,0,34,3.0
1792.25,1.1287671232876713,0,1,1,0,45,5.0
2691.46,24.301369863013697,0,0,1,1,49,1.0
2889.7,4.723287671232876,0,1,1,1,30,2.0
3291.93,11.523287671232874,0,0,0,0,62,1.0
871.22,0.6821917808219178,0,1,0,0,28,2.0
4424.23,0.326027397260274,1,1,0,0,43,2.0
7386.62,12.01917808219178,1,1,1,1,37,2.0
1122.65,6.356164383561644,0,1,1,0,52,2.0
713.19,6.597260273972603,0,0,1,0,30,2.0
1117.81,9.117808219178082,0,1,0,0,43,3.0
3716.17,9.265753424657532,0,0,0,0,50,2.0
2523.7,1.1726027397260277,1,0,1,1,27,1.0
2483.41,15.786301369863011,0,0,1,0,34,3.0
9161.68,13.389041095890413,0,0,1,1,34,4.0
1954.08,8.808219178082194,0,1,0,1,29,3.0
2310.52,0.8164383561643835,1,0,1,0,46,2.0
2136.17,10.123287671232877,0,0,0,0,34,2.0
2606.34,4.756164383561643,0,1,1,0,38,3.0
2863.05,3.72054794520548,0,0,1,0,44,1.0
2103.31,9.167123287671233,0,1,1,0,39,2.0
2265.91,4.304109589041096,0,0,0,0,48,3.0
1455.73,0.2958904109589041,0,0,0,1,50,2.0
1793.66,0.6109589041095891,0,0,1,0,33,2.0
3556.27,2.016438356164384,0,0,1,0,40,3.0
3060.6,6.449315068493152,0,0,1,0,48,2.0
3705.06,10.695890410958905,0,0,1,1,51,2.0
3999.89,13.550684931506847,0,0,1,0,50,1.0
9612.22,8.183561643835617,1,0,1,0,28,4.0
5424.68,7.553424657534246,1,0,0,0,27,3.0
2920.98,1.0273972602739727,0,0,1,0,46,1.0
5136.64,21.18904109589041,0,1,0,0,48,2.0
3689.62,18.22465753424657,0,0,1,1,43,2.0
3022.49,4.293150684931507,1,0,0,1,33,1.0
759.42,5.4301369863013695,0,0,0,0,31,1.0
9271.22,6.616438356164384,1,0,1,0,43,2.0
1224.86,3.8054794520547945,0,1,1,0,43,2.0
8840.62,8.416438356164383,1,0,1,0,28,1.0
1941.37,14.895890410958906,0,0,1,0,63,1.0
2697.79,15.558904109589042,0,1,1,1,54,2.0
1303.38,3.5972602739726027,0,0,0,0,54,2.0
1578.23,1.8575342465753424,0,0,1,0,34,2.0
1185.11,12.271232876712329,0,0,1,1,32,3.0
1654.55,2.682191780821918,0,1,1,0,33,3.0
613.97,4.7972602739726025,0,0,1,0,25,2.0
1568.88,3.1178082191780816,0,1,1,0,47,4.0
6260.74,7.805479452054794,0,1,1,0,46,3.0
2021.4,1.282191780821918,0,1,1,1,48,2.0
4262.08,6.720547945205479,0,0,1,0,42,2.0
1576.48,3.991780821917808,1,0,1,0,46,3.0
4339.98,0.3753424657534247,0,0,0,0,50,2.0
4855.81,22.01643835616439,0,0,1,0,56,2.0
608.7,2.33972602739726,0,0,1,1,43,2.0
2451.26,1.0986301369863014,1,1,1,0,28,1.0
4170.68,1.5424657534246575,0,0,1,0,46,2.0
2601.0,0.4657534246575342,0,0,1,0,41,2.0
2532.65,3.0904109589041098,0,0,1,0,54,2.0
688.03,2.0136986301369864,0,0,0,0,27,3.0
839.21,6.53972602739726,0,0,0,0,38,2.0
13561.51,20.28493150684932,0,0,1,1,53,3.0
2469.05,2.8465753424657536,0,0,1,0,43,1.0
2847.56,24.117808219178084,0,0,1,1,43,3.0
3271.42,9.967123287671232,1,0,0,0,32,3.0
3553.4,0.6438356164383562,0,1,1,0,36,1.0
1934.62,11.652054794520549,0,1,1,0,46,2.0
1128.64,4.18082191780822,0,0,0,1,59,1.0
4771.76,5.515068493150685,0,0,1,1,62,2.0
1156.9,4.158904109589041,0,0,1,0,34,4.0
6332.04,16.791780821917804,0,0,1,0,53,1.0
2633.32,4.18082191780822,1,0,1,0,48,1.0
